"texto"	"id"	"nombre"	"fecha"	"respuestaA"	"respuestaAid"	"favorito"	"n_favorito"	"retweeteado"	"n_retweet"	"es_retweet"	"fuente"	"longitud"	"latitud"
"RT @alejandropmm: Dejemos de lado los ""mujerajes"" y los semáforos paritarios. Luchemos por la igualdad real #FelizDiaDeLaMujer https://t.co…"	"707162843276320768"	"silviamtorresc"	2016-03-08 11:15:34	NA	NA	FALSE	0	FALSE	8	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @muyinteresante: #FelizDiaDeLaMujer Uno igual de bueno que cualquiera para recordar a las 10 mujeres más influyentes de la ciencia: http…"	"707162840331788288"	"jessiimolli"	2016-03-08 11:15:34	NA	NA	FALSE	0	FALSE	169	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujer #DiaDeLaMujer #DiaInternacionalDeLaMujer Con vosotras empezó todo!!!!<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E35><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+613C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+623C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+623C><U+3E31>sin vosotras no sería posible"	"707162840189280256"	"galvezmur"	2016-03-08 11:15:34	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @Fercaveoficial: Hoy es un día especial!! #FelizDiaDeLaMujer !!!!!!!"	"707162839434264576"	"AgosPaoletti"	2016-03-08 11:15:34	NA	NA	FALSE	0	FALSE	384	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @CarlosOcariz: A todas aquellas mujeres que son inspiración de lucha y trabajo por nuestro país #FelizDiaDeLaMujer"	"707162839274889216"	"May_Somoza13759"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	9	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @SatdcGdc: ""La Mujer Solo Puede Liberarse En Medio de Una Revolución Socialista, No Hay Otra Forma"" #Chavez #FelizDiaDeLaMujer https://t…"	"707162838180167681"	"diosainfan"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujer Celebramos nuestro compromiso cn la igualdad d género para construir 1 mundo +equitativo y justo https://t.co/r11Hw1YQ1e"	"707162837794168833"	"acfspain"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	1	FALSE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA
"RT @VinaRockOficial: ¡#FelizDíaDeLaMujer a todas! @RAYDEN_A3Bandas https://t.co/Y9Xdx2SzCI"	"707162837530091520"	"GHmarayden"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	40	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @el_pais: .@forges y el Día de la Mujer https://t.co/MflZ8XfZoc Todas sus viñetas sobre el 8 de marzo desde 1996, en una galería #FelizD…"	"707162836837933056"	"BetsyAlSa"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	143	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @ierrejon: Por un cambio que permita un país más igualitario y libre de violencia machista: #FelizDiaDeLaMujer https://t.co/vcSHdfYFix"	"707162836406026240"	"pirinaca69"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	68	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @DavidPopMusic: #FelizDiaDeLaMujer #WomensDay a todas las SuperWoman del mundo #Luchadoras Por 365 días de igualdad :) <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co…"	"707162836213043202"	"DavidPopForever"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	34	TRUE	"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"	NA	NA
"RT @ierrejon: Por un cambio que permita un país más igualitario y libre de violencia machista: #FelizDiaDeLaMujer https://t.co/vcSHdfYFix"	"707162836066295808"	"amayte73"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	68	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @www24CONcom: No habrá #FelizDiaDeLaMujer mientras no bajen estas escalofriantes cifras https://t.co/bQpE0lglUX https://t.co/RpL5Mg5f1B"	"707162835483234304"	"hongodehongkong"	2016-03-08 11:15:33	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @Freudpalopibe: Porque el mundo dejaría de girar sin ellas #FelizDiaDeLaMujer https://t.co/PFQo5hndHc"	"707162834518540289"	"OrnelaFedericci"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	16	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @tomas_villen: Porsche Ibérica os desea a todas #FelizDiaDeLaMujer. No es cuestión de cromosoma X o Y. Es cuestión de gen #Porsche. http…"	"707162834392768512"	"kykheval"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	9	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujer en especial a las Venezolanas (son Madre, Padre, Hija, Nieta, Abuela, Estudiante, (cont) https://t.co/vcwqd1tfV9"	"707162834313072640"	"rosandrys25"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>"	NA	NA
"RT @MejoresTwits: ""Prefiero""8 de Marzo, día de la mujer. https://t.co/zkgqqa5cDx#FelizDiaDeLaMujer"	"707162834111700993"	"miguimas_11"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	545	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @CEComercioJusto: ""La transformación de las mujeres al trabajar en #ComercioJusto es increíble"" Mónica @SETEM_MCM https://t.co/F14gl3WHc…"	"707162833029615616"	"asockidenda"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	4	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"GPPSimonBolivar: RT SatdcGdc: Nuestra Revolución Es Feminista, Vivan Nuestras Mujeres Combativas #FelizDiaDeLaMujer https://t.co/t2sexUlxZ5"	"707162832182374400"	"GPPSBZulia"	2016-03-08 11:15:32	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	NA	NA
"RT @ModaTejidos: Por ellas, y por nosotras!!! #InternationalWomensDay #FelizDiaDeLaMujer #8deMarzo https://t.co/s6pv6suQjk"	"707162830856962049"	"GerximenaMC"	2016-03-08 11:15:31	NA	NA	FALSE	0	FALSE	2	TRUE	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	NA	NA
"#FelizDíaDeLaMujer Desde PP queremos manifestar el firme compromiso con todas las #mujeres https://t.co/E5M9nPOzs6 …"	"707162830680825856"	"PPCiudadReal1"	2016-03-08 11:15:31	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#FelizDiaDeLaMujer queres algo original, mira aca y encontralohttps://t.co/mRZL0mslvD … … https://t.co/XMLrcqwHqR"	"707162829909041152"	"guillerminasch2"	2016-03-08 11:15:31	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#FelizDiaDeLaMujer a la más bonita y a la que más queremos @NataliaOficial_  <U+2764>¡El mundo es de las mujeres valientes y currantes como tú! <U+2764>"	"707162828461973504"	"Natalianoticias"	2016-03-08 11:15:31	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Dicen que fue una costillahubiese dado mi columna vertebralpor verlas andar <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39> #FelizDiaDeLaMujer"	"707162826792706048"	"Echague_21"	2016-03-08 11:15:31	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @el_pais: .@forges y el Día de la Mujer https://t.co/MflZ8XfZoc Todas sus viñetas sobre el 8 de marzo desde 1996, en una galería #FelizD…"	"707162824955527168"	"epmmf"	2016-03-08 11:15:30	NA	NA	FALSE	0	FALSE	143	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"@Marga_ritAzul buenos días y #FelizDiaDeLaMujer"	"707162823491772416"	"davidmil977"	2016-03-08 11:15:30	"Marga_ritAzul"	"87229116"	FALSE	1	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @CSDColoColo: El @CSDColoColo envía un afectuoso saludo a todas nuestras socias, hinchas, simpatizantes y mujeres chilenas en su día. #F…"	"707162822904516608"	"setorresd"	2016-03-08 11:15:30	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Cuando la sociedad tiene mujeres seguras y empoderadas suceden cosas increíbles #FelizDiaDeLaMujer #DiaDeLaMujer  https://t.co/RCHuLo6itG"	"707162822761979904"	"florenciatevy"	2016-03-08 11:15:30	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"Google dedica un vídeo-doodle a los sueños de las mujeres con motivo del su día internacional #doodle #FelizDiaDeLaMujer #OneDayIWill"	"707162821725966336"	"iCmedia_es"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"A ellas... #FelizDiaDeLaMujer https://t.co/rcUpGvJHW0"	"707162821595930624"	"DrCormi"	2016-03-08 11:15:29	NA	NA	FALSE	3	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"Eres todo esto y mas... Mujer.. #FelizDiaDeLaMujer https://t.co/fyxtmZv89p"	"707162820920483840"	"Mira_dePana"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	NA	NA
"#FelizDiaDeLaMujer Aunque nuestros días son todos. Por ello luchamos ayer, luchamos hoy y lucharemos mañana!!"	"707162820442525697"	"Virlopsan"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @InjuvChile: Muy buenos días y un gran saludo a todas las mujeres del país. #FelizDiaDeLaMujer"	"707162820241178624"	"c_cmanzanita"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	5	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @PauliiFazeuilhe: Por las que lucharon y las que luchan, para poder vivir libre sin miedo ¡Ni sumisas ni devotas! #FelizDiaDeLaMujer #So…"	"707162819465252865"	"BrenChehade"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	36	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @eldiarioes: La educación en igualdad, la gran ausente en los colegios españoles https://t.co/rOgK8T8Mhc #FelizDíaDeLaMujer https://t.co…"	"707162819372982272"	"sergiorcd1906"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	130	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @museodelprado: #MiradasDeMujeres Ángela Molina, crítica de arte, comenta su visión de “Las Hilanderas” Velázquez #FelizDíaDeLaMujerhtt…"	"707162819356172288"	"BorjaGF"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	18	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @DavidPopMusic: #FelizDiaDeLaMujer #WomensDay a todas las SuperWoman del mundo #Luchadoras Por 365 días de igualdad :) <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co…"	"707162819050004484"	"DiamanteconPop"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	34	TRUE	"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"	NA	NA
"Feliz día para mí, que estoy entrando a trabajar <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #FelizDiaDeLaMujer"	"707162819033223172"	"JosefinaAyelen"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @policia: Compañeras, madres, hijas, hermanas, amigas, parejas... Nuestro reconocimiento a todas por vuestra lucha y superación <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>  #Fel…"	"707162818416607233"	"Sonya_Morgado"	2016-03-08 11:15:29	NA	NA	FALSE	0	FALSE	817	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujer a todas. En especial a nuestras chicas de @Zarazafatas que están en #SMAGUA2016 ¡Ánimo y #FelizDiaDeLaMujerTrabajadora!"	"707162817141587968"	"Zarazafatas"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @LaRiojaPP: .@cucagamarra: Tenemos que felicitarnos por los avances, pero hay que seguir trabajando en empleo y violencia de género. #Fe…"	"707162817057726464"	"pplogrono"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA
"RT @Clodomiro94: Tu mirada un rayo de sol q ilumina mi rostro al amanecer. Tu sonrisa agua cristalina que fluye y alegra mi vida.#FelizDia…"	"707162816940261376"	"gonzaloarias430"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Cuando gracias a https://t.co/bDL7SPo7Yn consigues las mejores ofertas en aparatos electrónicos https://t.co/ymEdKqfpSI#FelizDiaDeLaMujer"	"707162816613130240"	"TeymaBerto"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @Arilady26: @YleniaGandiaSh Tenemos q seguir luchando por la igualdad!! Todavía no lo hemos conseguido todo!! Ánimo a todas!! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #FelizDi…"	"707162816596348929"	"YLETEQUIERO"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @astic1960: ""Ya no es tan raro ver mujeres chóferes de camiones"" #FelizDiaDeLaMujer https://t.co/wnd9cF5OXx (@AtlanticoDiario) https://t…"	"707162816529231872"	"ValdiviaRVP"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#FelizDiaDeLaMujer @ScarletGruber que tengas un gran dia! Besos https://t.co/eJK83zg41N"	"707162815505768448"	"SGruberFCLT"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @carlosbaute: 1 día para celebrar la igualdad, 365 días para ponerla en prácticaTodos los dias deberian ser el 08 de Marzo #FelizDiaDeL…"	"707162815069605888"	"ConchiSD"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	111	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujerUn saludo especial de Ciudad Cesto y un pequeño obsequio! https://t.co/N20ZexwfPH"	"707162814348173312"	"CiudadCesto"	2016-03-08 11:15:28	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Feliz #DiaInternacionalDeLaMujer , les desea @scortsdivine <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E37><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E37>#FelizMartes #BuenMartes #FelizDiaDeLaMujer https://t.co/lBCUBBfgWR"	"707162813848903680"	"scortsdivine"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA
"Su antología de literatura hispanoamericana da igualdad de mérito a escritoras y escritores #FelizDiaDeLaMujer https://t.co/0gBICESO0M"	"707162812972453888"	"BNE_biblioteca"	2016-03-08 11:15:27	"BNE_biblioteca"	"351699614"	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#FelizDiaDeLaMujer , a las 9 programa dedicado para ustedes. #LaLicuadora con Armando Cabrál. @lalicuadora004  @MEGAFMRG"	"707162811978407936"	"MEGAFMRG"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @VinaRockOficial: ¡#FelizDíaDeLaMujer a todas! @RAYDEN_A3Bandas https://t.co/Y9Xdx2SzCI"	"707162811521232896"	"lauruka_rivas"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	40	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @ChavistaGanador: LA REVOLUCIÓN LLEVA AROMA DE MUJER!! #FelizDiaDeLaMujer #ChavezHuellaIndeleble https://t.co/ZRRuD7w6Wi"	"707162811340816384"	"diosainfan"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	24	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @SatdcGdc: Nuestra Revolución Es Feminista, Vivan Nuestras Mujeres Combativas #FelizDiaDeLaMujer https://t.co/jWukllmQPw"	"707162811332481025"	"nilmarmorales"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Auto homenaje a las mujeres trabajadoras de @vigocomercio!! Hoy es nuestro día y el vuestro #FelizDiaDeLaMujer https://t.co/SCXQywClD6"	"707162810699149312"	"vigocomercio"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @trabajandoes: Según nuestro sexo percibimos diferente la #discriminación laboral https://t.co/cBOykBQ3K3 #FelizDiaDeLaMujer https://t.c…"	"707162810506207232"	"IriaLgB"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	2	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @ElenMendola: Para cuándo el día del hombre? #FelizDiaDeLaMujer"	"707162810120347649"	"ivanpaya"	2016-03-08 11:15:27	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>"	NA	NA
"RT @UCatolicacl: #FelizDiaDeLaMujer a todas las mujeres del mundo, y en especial a nuestras Cruzadas :) #LosCruzados https://t.co/WZC3eN6tv…"	"707162809721884673"	"pia_bradshaw"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	3	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @carolacaracola5: #FelizDiaDeLaMujerSin iguadad nunca tendremos una sociedad justa! Feminismo para avanzar! https://t.co/LMPMtRYB8g"	"707162809331802113"	"jmmarlus"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	46	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Mecano: Mujer contra mujer #FelizDiaDeLaMujer  https://t.co/akFObpf3x8"	"707162809101127680"	"carlesroldan"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @soyenfermera: Un sueño por cumplir: que no haga falta celebrar el #FelizDíaDeLaMujer porque la igualdad y el respeto sean un hecho http…"	"707162809042337792"	"dibarquilla"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	15	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Educar a una mujer, es educar a un pueblo. Feliz dia de la mujer. <ed><U+00A0><U+00BD><ed><U+00B1><U+00A7><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9> #TodasTrabajamosAR #FelizDiaDeLaMujer #InternationalWomensDay"	"707162808358719488"	"NadiaWilliams18"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"¡Hablamos con @LauraPausini con motivo del #InternationalWomensDay! ¡Mira lo que nos contó! <U+27A1> https://t.co/wcQ88rmN3l#FelizDiaDeLaMujer"	"707162807373058052"	"Bravoxti"	2016-03-08 11:15:26	NA	NA	FALSE	1	FALSE	1	FALSE	"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"	NA	NA
"RT @Arma_pollo: ¿Quedamos para hacer #FelizDíaDeLaMujer otra vez el 19 de noviembre?"	"707162806932664325"	"TeresaMontao"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @GamerEnfurecid0: #FelizDiaDeLaMujer CON ALGUNAS DE LAS MUJERES MÁS FUERTES DEL VIDEOJUEGO. https://t.co/3H5urR59zQ"	"707162806672556033"	"popbitesitself"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	23	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#InternationalWomensDay  #FelizDiaDeLaMujer -----&lt;---&lt;&lt;--@Para mi abuela, mom, hna, sobrina, amigas...para todas las valientes!!!"	"707162806295068672"	"MJESUSGI"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"#FelizDiaDeLaMujer: el mensaje que colmó las redes sociales - https://t.co/ViyB3zRIoU"	"707162805779222529"	"9ahora"	2016-03-08 11:15:26	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://9ahora.com.ar"" rel=""nofollow"">9 Ahora</a>"	NA	NA
"RT @ClaudiaDides: #FelizDiaDeLaMujer No queremos flores queremos derechos. https://t.co/TCyevDvXs9"	"707162805712113668"	"MonitaFagu"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	46	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @Portaltic: Google dedica un 'doodle' y un vídeo al Día de la Mujer https://t.co/AyPCOis0cP #FelizDíaDeLaMujer #OneDayIWill https://t.co…"	"707162805594628097"	"MorganeBravo"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	11	TRUE	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	NA	NA
"RT @MejoresTwits: ""Prefiero""8 de Marzo, día de la mujer. https://t.co/zkgqqa5cDx#FelizDiaDeLaMujer"	"707162805502414848"	"marco_carnota"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	545	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @PUFJuanPUF: #FelizDiaDeLaMujer por todas las mujeres que llevan luchando desde hace mucho por sus derechos. Ánimo con la lucha. https:/…"	"707162805368180736"	"PikaVisualJp"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	159	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @Carabdechile: Saludo del General Director al personal femenino: ""Son razón de orgullo para el país entero"": https://t.co/MNd15bYhOT #Fe…"	"707162805116469248"	"vllanteng"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	6	TRUE	"<a href=""http://dev.testapp.cl"" rel=""nofollow"">aplicación de testeo</a>"	NA	NA
"RT @varelacl: #FelizDiaDeLaMujer NO ES FELIZ DIA DE LA MUJER,SI UNA MUJER COMO MILAGRO SALA SIGUE SECUESTRADA Y DETENIDA EN JUJUY https://…"	"707162803828826112"	"leonardoflorenz"	2016-03-08 11:15:25	NA	NA	FALSE	0	FALSE	18	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
