"texto"	"id"	"nombre"	"fecha"	"respuestaA"	"respuestaAid"	"favorito"	"n_favorito"	"retweeteado"	"n_retweet"	"es_retweet"	"fuente"	"longitud"	"latitud"
"RT @sara_alghamdi1: https://t.co/hXCbypAgm3 #GOT #JonSnow by me <U+2764><U+FE0F> <U+0631><U+0633><U+0645><U+062A><U+064A> <U+0644><U+062C><U+0648><U+0646> <U+0633><U+0646><U+0648>"	"735235268941389824"	"sarahsoo1990"	2016-05-24 22:25:22	NA	NA	FALSE	0	FALSE	3	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @hootsuite: We know the Starks and Lannisters, but what about House Twitter and Facebook? #GOT https://t.co/vRXuVJ8oZT"	"735235265325719552"	"iCatherineBao"	2016-05-24 22:25:21	NA	NA	FALSE	0	FALSE	106	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"'Game of Thrones' has gone off the rails. I'd quit watching if I could https://t.co/tClU59tA9m #entertainment #gameofthrones  #GOT #HBO"	"735235262997880832"	"MoptwoLLC"	2016-05-24 22:25:21	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @CrawlingEagle13: I just want someone to look at me the way Tormund looks at Brienne. #GOT #HoldTheDoor https://t.co/dUL8vLu7Rf"	"735235190570647552"	"ChappyChaps01"	2016-05-24 22:25:04	NA	NA	FALSE	0	FALSE	1742	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"I've just watched episode S05E10 of Game of Thrones! #GoT https://t.co/EBbhVZGUnP"	"735235188326838273"	"ierogirl"	2016-05-24 22:25:03	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://www.tvshowtime.com"" rel=""nofollow"">TVShow Time</a>"	NA	NA
"Acabo de ver el #GoT S06x05, y no lo supero. Están muy sádicos."	"735235160258514944"	"gomezcesar"	2016-05-24 22:24:56	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Prediction: #Hodor = Cold Hands in #GoT show (not books)"	"735235142076137473"	"Laura4Prez"	2016-05-24 22:24:52	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>"	NA	NA
"<ed><U+00AE><U+00B8><ed><U+00BC><U+00BA> #toosoon #holdthedoor #hodor #holddoor #GoT #gameofthrones #Repost @fuckjerry
···
Who did this? Way too soon. https://t.co/EbYOk5oR7Y"	"735235115970928640"	"DJCASE"	2016-05-24 22:24:46	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	NA	NA
"New #GOT character Doras. Spoiler: tragic reveal scene: it's short for ""Don't let the door hit you on the ass on the way out."" #hodor #Doras"	"735235106567118850"	"JessiKiwi"	2016-05-24 22:24:44	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"gerade einen 3h #GoT marathon hinter mir. #brainfuck <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>"	"735235096798756864"	"auermike"	2016-05-24 22:24:41	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @SamColemanActor: Twitter only gives you 30 seconds so I'm speaking quite fast but here's an announcement for you all. #GOT #charity htt…"	"735235090515677185"	"davepayne164"	2016-05-24 22:24:40	NA	NA	FALSE	0	FALSE	118	TRUE	"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>"	NA	NA
"RT @LoganGoulett: Total gold in the office elevator. #got #hodor #holdthedoor https://t.co/QLlri2PWRf"	"735235061365116929"	"jaberant"	2016-05-24 22:24:33	NA	NA	FALSE	0	FALSE	26	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @GuitarZero6: Bon courage pour la VF de #GoT quand même. 
""Tiens la porte !"" 
Tiens la porte
Tiens la porte
Tiens porte
Tienporte
Tienpo…"	"735235023369064448"	"YvonLovesGaga"	2016-05-24 22:24:24	NA	NA	FALSE	0	FALSE	177	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @matiasbusqued: #Hodor #JustHoldTheDoor #GoT #JuegoDeTronos #GameofThrones https://t.co/csfjV1Hw51"	"735235010421268480"	"KhandekarGauri"	2016-05-24 22:24:21	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#got _it <U+2049><U+FE0F> https://t.co/qguTPY3G4L"	"735235008550559744"	"legendofnarciso"	2016-05-24 22:24:20	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @MonsieurUnited: À chaque fois que je vois les Marcheurs Blancs, je pense à Liverpool et leur dernier titre de champion d'Angleterre <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>…"	"735234970004914176"	"KasparovAmine"	2016-05-24 22:24:11	NA	NA	FALSE	0	FALSE	4	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Wow. Just caught up with the latest #got episode. Very good episode but left me very sad! <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>"	"735234969040216069"	"markkingshott"	2016-05-24 22:24:11	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"I've just watched episode S06E05 of Game of Thrones! #GoT https://t.co/yaZVrkiQOG"	"735234966913748993"	"QueenlyOfSleep"	2016-05-24 22:24:10	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://www.tvshowtime.com"" rel=""nofollow"">TVShow Time</a>"	NA	NA
"Not every Hero hold a sword. Some heroes just hold the door. #GoT"	"735234879428911105"	"west_tobi"	2016-05-24 22:23:49	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @laura_woodsy: HOLD THE DOOR <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #GOT"	"735234821195243520"	"Susanne_taylor1"	2016-05-24 22:23:36	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @Heisenberg_19: 26- Game of Thrones #GOT
https://t.co/CXSie0NEFa"	"735234819290976256"	"IvanVerratti"	2016-05-24 22:23:35	NA	NA	FALSE	0	FALSE	18	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR HODOR #Got :'("	"735234812244545536"	"Kiliphiliae"	2016-05-24 22:23:33	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"To watch #got or sleep <ed><U+00A0><U+00BD><ed><U+00B2><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+00A4>"	"735234810931740673"	"Younii36"	2016-05-24 22:23:33	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"The North will remember you, Hodor! #GoT"	"735234809224658944"	"adrianagomas"	2016-05-24 22:23:33	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @Breza89: #GOT time with @IvaGrobarka https://t.co/BZxLzykYsR"	"735234685299752960"	"IvaGrobarka"	2016-05-24 22:23:03	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @keithmobrien: When you halfway through protecting your liege-lady and chill, and he gives you this look... #GOT #Hodor https://t.co/gUE…"	"735234659660009472"	"samanthaaadear"	2016-05-24 22:22:57	NA	NA	FALSE	0	FALSE	68	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
