"texto"	"id"	"nombre"	"fecha"	"respuestaA"	"respuestaAid"	"favorito"	"n_favorito"	"retweeteado"	"n_retweet"	"es_retweet"	"fuente"	"longitud"	"latitud"
"Trump Lobs 'Rape' Allegation at Bill Clinton in FOX Interview: Donald Trump rehashed a controversia... https://t.co/aSTcZq0AgV #politics"	733172568090271744	"us_news_update"	"2016-05-19 05:48:56"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
"Its sad how Donald Trump actually getting people to vote for him"	733167506001526784	"kenshijoey"	"2016-05-19 05:28:49"	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Instagram photo by Donald Trump Meme Factory • May 6, 2016 at 1:05pm UTC https://t.co/8Mh4DWrHBE"	733174994558050304	"TryNaturopathy"	"2016-05-19 05:58:35"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	NA	NA
"#WarmongerBuffoon Donald Trump as US president? It’s going to be so much ""fun"" https://t.co/vFevfbFNBH via @SCMP_News"	733158703969402880	"mirtlove"	"2016-05-19 04:53:51"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"	NA	NA
"RT @SexualGif: me when I think about Donald Trump's honkey ass but then realize I'll live long enough to see him die https://t.co/tTtNv9MFeg"	733176033055264768	"NatalyRojasD"	"2016-05-19 06:02:42"	NA	NA	FALSE	0	FALSE	1077	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Looks like Donald Trump could use a bit more PR work here along the border. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> @ El Hueso de… https://t.co/8UIMVxDB4S"	733183252937224192	"smiffmo"	"2016-05-19 06:31:24"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	-97.50039857	25.90338536
"Donald Trump Quotes https://t.co/MXHdp2VK4G via @BrainyQuote NOT QUITE THE MEMORABLE PATRIOTIC MEMES PORTRAYING THE FOUNDERS."	733188005272391680	"crazyeyes10950"	"2016-05-19 06:50:17"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @politico: Trump's list snubs top legal conservatives https://t.co/sdEYAzs0pj | Getty https://t.co/sESo6N4hSy"	733137153438273536	"DarlingReina"	"2016-05-19 03:28:13"	NA	NA	FALSE	0	FALSE	19	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @thinkprogress: Trump’s bizarre climate beliefs would jeopardize meaningful global climate action https://t.co/BQ7erkm1EE https://t.co/o…"	733161108081545216	"Petri_Dish_Life"	"2016-05-19 05:03:24"	NA	NA	FALSE	0	FALSE	51	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"J.K. Rowling Defends Donald Trump's Ability to Travel to the U.K. - https://t.co/uyPobLBCq7"	733124166887591936	"justsickoflies"	"2016-05-19 02:36:36"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @LindaSuhler: <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+393C><U+3E31>How Donald Trump will fix our broken healthcare system. <U+2714> VOTE #Trump2016 #UNIFY #MAGA https://t.co/ms6wtqJVfY https://t.…"	733150182418833408	"KenSnps"	"2016-05-19 04:19:59"	NA	NA	FALSE	0	FALSE	153	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @thehill: Poll: Trump leads Clinton in head-to-head matchup https://t.co/bLRNXq7ISz https://t.co/jnXzrPWyQz"	733124064986959872	"AJA_Cortes"	"2016-05-19 02:36:12"	NA	NA	FALSE	0	FALSE	56	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Cards Against Humanity Is Selling a Donald Trump Survival Kit https://t.co/oP5Xo9Cuyb"	733131410945376256	"risiko_as"	"2016-05-19 03:05:23"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @scottwongDC: This is part of @cathymcmorris's statement ENDORSING Donald Trump https://t.co/dLWgONVD6n"	733142682718064640	"DanielStrauss4"	"2016-05-19 03:50:11"	NA	NA	FALSE	0	FALSE	63	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @WayneRoot: Even Paul Ryan understands: ""THE GOP IS NOW  DONALD TRUMP'S PARTY."" Amazing how quickly everything changes. #TRUMP https://t…"	733155288132489216	"junkmistress"	"2016-05-19 04:40:16"	NA	NA	FALSE	0	FALSE	108	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Here's more proof Donald Trump is a serial liar https://t.co/IEjcXYFP1V"	733158230059163648	"freelancewoman"	"2016-05-19 04:51:58"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"I can remember back in the day when them good ol boys in Virginia would have said hell no,to a baby killing liberal like Donald Trump."	733172569122168832	"Donniegray12"	"2016-05-19 05:48:56"	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Poll: Trump leads Clinton in head-to-head matchup https://t.co/B1dYEslm77 https://t.co/LEqiYyRn7L"	733128050511106048	"thehill"	"2016-05-19 02:52:02"	NA	NA	FALSE	41	FALSE	43	FALSE	"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>"	NA	NA
"RT @politico: What Trump leaves off his tax returns may be interesting https://t.co/l4WgOAT8Sf via @POLITICOMag | AP Photo https://t.co/ux8…"	733129238904102912	"mf1urice"	"2016-05-19 02:56:46"	NA	NA	FALSE	0	FALSE	27	TRUE	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	NA	NA
"RT @SOMEXlCAN: Donald Trump goes to Mexico.. https://t.co/qa55HGcabG"	733178429042892800	"adventurespic"	"2016-05-19 06:12:13"	NA	NA	FALSE	0	FALSE	3620	TRUE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA
"‘Apprentice’ Contestants Bash Donald Trump at Manhattan Press Conference https://t.co/hQPkVlBlVC https://t.co/8fQd0Ti4Mx"	733189963609608192	"RazzleTazzleMag"	"2016-05-19 06:58:03"	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	NA	NA
"RT @andersonDrLJA: MAKES SENSE: Donald Trump to Muslims In America, ""Turn In #IslamicTerrorists"" AMONG YOU! https://t.co/4vxAHfLXxh https:/…"	733173098560688128	"Misterhowitis"	"2016-05-19 05:51:03"	NA	NA	FALSE	0	FALSE	60	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @thedailybeast: .@TheDailyShow rips Megyn Kelly's Trump chat: 'Megyn Kelly just got negged by Donald Trump' https://t.co/41Hf6Krn5z http…"	733173658299052032	"blubarycroc"	"2016-05-19 05:53:16"	NA	NA	FALSE	0	FALSE	15	TRUE	"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"	NA	NA
"RT @JamilSmith: I'd think that making sure that Donald Trump doesn't become president would be the priority. Not for @BernieSanders. https:…"	733124026437120000	"BluthX"	"2016-05-19 02:36:03"	NA	NA	FALSE	0	FALSE	262	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Donald Trump Ugly As Shit <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>"	733149164121395200	"supreme_monroe"	"2016-05-19 04:15:56"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @quietuptown: im workin on a musical called 'gender norms are stupid and so is donald trump'"	733144296988233728	"RIOTGIRLCTH"	"2016-05-19 03:56:36"	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @SmallgGay: #NeverTrump Circles the Drain as Republicans Accept the Reality of Donald Trump - Breitbart https://t.co/4mqSHz7eLT"	733126054798315520	"GarrisonBlue"	"2016-05-19 02:44:06"	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @jonfavs: This explains @realDonaldTrump very, very well: https://t.co/i0H9jvmExL https://t.co/MNSAJiU2lx"	733208887675916288	"TheBrandonJ"	"2016-05-19 08:13:15"	NA	NA	FALSE	0	FALSE	113	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @realDrOlmo: Fox News Poll Republican Women 65% Favor Trump. Woman <U+2665><U+FE0F> Donald.  Women Don't Hate Trump. https://t.co/0xoODXts5y"	733146791370063872	"SuzanneDPrince"	"2016-05-19 04:06:30"	NA	NA	FALSE	0	FALSE	34	TRUE	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	NA	NA
"Tupac Talks Donald Trump &amp; Greed in America in 1992 Interview | MTV News<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF> https://t.co/BDcQGY8Fsk"	733126980711780352	"KristenRene__"	"2016-05-19 02:47:47"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Donald trump is great  https://t.co/opFK01NPFJ"	733164509666271232	"kyaaa2_"	"2016-05-19 05:16:55"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @LorilynRoberts: 9 Reasons Why I'm Voting for Trump. #amreading @realDonaldTrump #blogger #John316author https://t.co/H5WZ47j4CH https:/…"	733151055454867456	"keniamacat"	"2016-05-19 04:23:27"	NA	NA	FALSE	0	FALSE	19	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"The Donald Trump Superfan Who Lives In A Castle In Cornwall https://t.co/JvCERkLpDE via @@susborne @BuzzFeedUK"	733168898351173632	"alainztol"	"2016-05-19 05:34:21"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @vikasbajaj: Far-right movements and parties around the world hold Trump in high esteem, writes @AmanaFK https://t.co/1zCt4Xc2T3"	733191675074519040	"anydel"	"2016-05-19 07:04:52"	NA	NA	FALSE	0	FALSE	14	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @AmishPornStar1: Donald Trump unveils ""White Paper"" of potential SCOTUS nominees.  ""Yeah, I don't got no coloreds on there but I threw a…"	733153503640584192	"charmfoz"	"2016-05-19 04:33:11"	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"NYMag: Here's how Hillary Clinton should attack Donald Trump, by jonathanchait: https://t.co/Z2PQ3BjBGP https://t.co/mYB01iwRrO"	733183655619727360	"WeAreJournal"	"2016-05-19 06:33:00"	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	NA	NA
"Donald trump cannot even vet scotus nominees."	733137106537697280	"mr_popoola"	"2016-05-19 03:28:01"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @JamilSmith: I'd think that making sure that Donald Trump doesn't become president would be the priority. Not for @BernieSanders. https:…"	733128055019855872	"ChrisMacDen"	"2016-05-19 02:52:03"	NA	NA	FALSE	0	FALSE	262	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @httpkatielyn: @axyobich @evalion88 are you Donald trump? Oh no, you're just hiding behind him with an anonymous account. Nice"	733120682121256960	"IceBaine"	"2016-05-19 02:22:45"	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @BetteMidler: Twitter deactivated Azealia Banks’ account for homophobia &amp; racism? So why is Donald Trump still here?"	733122018703335424	"kagamitaiqa"	"2016-05-19 02:28:04"	NA	NA	FALSE	0	FALSE	40982	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @goldietaylor: EXCLUSIVE: Dying GOP Senator Apologizes to Muslims for Donald Trump https://t.co/FMmf9PPgCW via @thedailybeast"	733123073445138432	"H_X_S"	"2016-05-19 02:32:16"	NA	NA	FALSE	0	FALSE	126	TRUE	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	NA	NA
"RT @CNN: How Donald Trump won over big donors https://t.co/x07nuMzBii https://t.co/PwUbB46oby"	733174940313214976	"bakerlarry84v2"	"2016-05-19 05:58:22"	NA	NA	FALSE	0	FALSE	52	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"Top story: Dying GOP Senator Apologizes to Muslims for Donald Trump - The Daily… https://t.co/hMCUBW7Y7X, see more https://t.co/zW1oQyMqVu"	733158765332209664	"Arts_Journal"	"2016-05-19 04:54:05"	NA	NA	FALSE	0	FALSE	1	FALSE	"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>"	NA	NA
"E-COLLECTOR : Donald Trump Autographed Signed 8x10 Photo (Visit the Hot New Releases in Entertainment Collect... https://t.co/YQZpL2PvXB"	733136954271793152	"higto"	"2016-05-19 03:27:25"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
"RT @ajplus: Obama seemed to take on Donald Trump during his commencement speech at Rutgers University. https://t.co/p3lvzkfjJp"	733178935458963456	"SoongMaybel"	"2016-05-19 06:14:14"	NA	NA	FALSE	0	FALSE	838	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Hispanic Woman Commentator Gives BEST DEFENSE of Donald Trump EVER! (VIDEO) https://t.co/VlnDaFevJf via @YouTube"	733117889457184768	"jlopezandfamily"	"2016-05-19 02:11:40"	NA	NA	FALSE	2	FALSE	1	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @postpolitics: The prolific tweets of @JusticeWillett, who made Donald Trump’s SCOTUS short list https://t.co/4sxIHysSAD"	733149088858951680	"vnatale"	"2016-05-19 04:15:38"	NA	NA	FALSE	0	FALSE	7	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"Donald Trump accuses Bill Clinton of rape https://t.co/fHSxoVBm9L"	733122020276350976	"WEdwarda"	"2016-05-19 02:28:05"	NA	NA	FALSE	2	FALSE	2	FALSE	"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>"	NA	NA
"RT @LindaSuhler: <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+393C><U+3E31>How Donald Trump will fix our broken healthcare system. <U+2714> VOTE #Trump2016 #UNIFY #MAGA https://t.co/ms6wtqJVfY https://t.…"	733141555469389824	"BrendaPurington"	"2016-05-19 03:45:42"	NA	NA	FALSE	0	FALSE	153	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @PapaESoCo: Megyn Kelly and Donald Trump Are Friends Again: All It Took Was a Mutually Beneficial Hour-Long Primetime Special   https://…"	733148541015592960	"DaleF3"	"2016-05-19 04:13:28"	NA	NA	FALSE	0	FALSE	1	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @NYTNow: Your Evening Briefing is ready: https://t.co/vGV7qJ01j2 Get it by email: https://t.co/KK3SSYoGlC https://t.co/itvnOU7TQw"	733184462113005568	"CristinaCa3"	"2016-05-19 06:36:12"	NA	NA	FALSE	0	FALSE	18	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @yotwats: If you white and have Latino friends, and support Donald trump, you a snake fam"	733187845477687296	"nicolevxx"	"2016-05-19 06:49:38"	NA	NA	FALSE	0	FALSE	24	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Donald Trump Unveils Potential Supreme Court Justice Nominations - Breitbart https://t.co/YPP4ytO10O via @BreitbartNews. WE NEED THIS BADLY."	733136930028670976	"Katy1927"	"2016-05-19 03:27:19"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"	NA	NA
"RT @mamiidev: 35. Donald Trump"	733131171874373632	"azariaaaaaa"	"2016-05-19 03:04:26"	NA	NA	FALSE	0	FALSE	15	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @DanScavino: DONALD J. TRUMP RELEASES LIST OF POTENTIAL UNITED STATES SUPREME COURT JUSTICES. #Trump2016 https://t.co/v8fsC340pE https:/…"	733174774831022080	"Good2bqueen67"	"2016-05-19 05:57:42"	NA	NA	FALSE	0	FALSE	772	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"Donald Trump taps longtime D.C. operative for VP search"	733127622406758400	"AbelBoyette"	"2016-05-19 02:50:20"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
"Mr. Trump’s Wild Ride https://t.co/TsqvbU6hde"	733118756604416000	"kaist455"	"2016-05-19 02:15:06"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @crewdog58: @Badass_Abe @Rene_gadeCowboy @teddyschleifer @GovernerPerry Try last month Trumpkin.   https://t.co/oG7oIl4SMY.  https://t.c…"	733124621583712256	"colleenglover06"	"2016-05-19 02:38:25"	NA	NA	FALSE	0	FALSE	6	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"""Donald Trump’s Docket: A Look at His Supreme Court Wish List"" by MATT FLEGENHEIMER via NYT https://t.co/W3eMsekiQO"	733188900257206272	"OfficialTrento"	"2016-05-19 06:53:50"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	NA	NA
"DONALD TRUMP STOLE KING NEPTUNES CROWN RT"	733201915522080768	"salsaaamamaaa"	"2016-05-19 07:45:33"	NA	NA	FALSE	1	FALSE	1	FALSE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @NARAL: Donald Trump’s sexism isn’t him ‘having a personality’ or ‘joking around.’ https://t.co/Gyw2nLj1bE @voxdotcom https://t.co/C6fqc…"	733125988268179456	"Hannnah_Laine"	"2016-05-19 02:43:51"	NA	NA	FALSE	0	FALSE	119	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Trump named 2 legitamate super Pacs ... https://t.co/k4GRUjRZ9y  But ""all""  goes to DJT on https://t.co/ABmW501dAu  https://t.co/Mi5DDk24p5"	733155291680776192	"reason2sense"	"2016-05-19 04:40:17"	NA	NA	FALSE	1	FALSE	2	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @Green_Footballs: Never Mind the Bollocks, Here’s the Donald Trump Bumper Sticker Generator https://t.co/Z2KRLPztpb https://t.co/14zDnAH…"	733127386263367680	"mgeneric"	"2016-05-19 02:49:24"	NA	NA	FALSE	0	FALSE	8	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Donald Trump resurrects accusations of rape against Bill Clinton on Fox News https://t.co/DiQr0PjaFq"	733133544369885184	"GuardianAus"	"2016-05-19 03:13:52"	NA	NA	FALSE	1	FALSE	1	FALSE	"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>"	NA	NA
"Donald Trump Uses The Word 'Rape' When Discussing Bill Clinton's  Past: Presumptive Republican presidential n... https://t.co/Em0byQ2ryl"	733173633216995328	"indiatoday_"	"2016-05-19 05:53:10"	NA	NA	FALSE	1	FALSE	1	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
"RT @NRO: Anti-semitism from some in the pro-Trump crowd is vile: https://t.co/EX94SRgDNE cc: @benshapiro https://t.co/DMUwsuWmn9"	733122991995813888	"clintbrooks"	"2016-05-19 02:31:56"	NA	NA	FALSE	0	FALSE	56	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @NBCNightlyNews: Donald Trump releases list of 11 people he says he'll consider for Supreme Court if he's elected president. https://t.c…"	733140071579275264	"004nino"	"2016-05-19 03:39:48"	NA	NA	FALSE	0	FALSE	15	TRUE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"#VandyeMataram #JaiHind Donald J. Trump:  https://t.co/465tDDWWz6 https://t.co/DgJWpER3YK"	733174339273625600	"vandye_mataram"	"2016-05-19 05:55:58"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	NA	NA
"Election News Update ~ Keep Current @ https://t.co/LHc5xdHpPT Presidential Debate Schedule New Post – Donald Trump https://t.co/pmNbNDCuIj"	733176337708507136	"election__news"	"2016-05-19 06:03:55"	NA	NA	FALSE	1	FALSE	0	FALSE	"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	NA	NA
"JK Rowling was right: free speech is for everyone, not just your friends | Andrew Solomon https://t.co/vTtwUE2Hno"	733205415325011968	"mrhanson_esq"	"2016-05-19 07:59:27"	NA	NA	FALSE	0	FALSE	1	FALSE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA
"RT @TIME: J.K. Rowling has choice words for Donald Trump—and some of his detractors https://t.co/V5x4IC6paF"	733137923223126016	"Heidydc"	"2016-05-19 03:31:16"	NA	NA	FALSE	0	FALSE	98	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Hillary Clinton Campaign Ad Promises 4 things Donald Trump Could Be H... https://t.co/2K6Doj8HzB"	733124118250409984	"ditimofeeva4946"	"2016-05-19 02:36:25"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://nyc.epeak.in/"" rel=""nofollow"">nycsharepeak.in</a>"	NA	NA
"Melania Trump Reassures America: Donald’s ‘Not Hitler’ https://t.co/d4o6f9qyRD"	733189520082903040	"AbduLsIggYz"	"2016-05-19 06:56:18"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	NA	NA
"Donald Trump #TrumpTrain 2016  Large White Custom Decal IntlShip #republican  #nra #sgp #trump2016 https://t.co/L16InsD699"	733167111107928064	"PeterRosiDoes"	"2016-05-19 05:27:15"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://peterrosi.com"" rel=""nofollow"">PeterROsi</a>"	NA	NA
"RT @TRUMP_PREZ: Donald #Trump used his own planes to save stranded soldiers.  https://t.co/R2h9OxlCkd  #Hillary caused soldier deaths.  #ve…"	733179466034216960	"osteperous"	"2016-05-19 06:16:21"	NA	NA	FALSE	0	FALSE	510	TRUE	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	NA	NA
"RT @DannyZuker: Trump is right! Remember when Bill raped his wife? Wait that wasn't... Who did that again...?https://t.co/LRD50z5gKg https:…"	733125826187792384	"_eriore"	"2016-05-19 02:43:12"	NA	NA	FALSE	0	FALSE	123	TRUE	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>"	NA	NA
"RT @Salon: Think President Donald J. Trump is terrifying? Get a load of his VP shortlist https://t.co/9GZdCh8tH5"	733166005233405952	"Bvweir"	"2016-05-19 05:22:51"	NA	NA	FALSE	0	FALSE	28	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"RT @glennbeck: ICYMI: Watch Megyn Kelly’s Full Interview With Donald Trump https://t.co/jwTq8wUXTT"	733144907167195136	"msn700wlw"	"2016-05-19 03:59:01"	NA	NA	FALSE	0	FALSE	23	TRUE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA
"Breaking News Joe Biden Slams Donald Trump For Opposing Increase In Minimum Wage: US Vice President... https://t.co/DqZiQGnJlN #Followme"	733129187083452416	"DoctorNayan"	"2016-05-19 02:56:33"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
"Ed Rendell says Donald Trump offends because more ugly women in US than attractive: Ex-Pennsylvania Governor ... https://t.co/sXEnsyRvwD"	733124651686055936	"truedynamite6"	"2016-05-19 02:38:32"	NA	NA	FALSE	0	FALSE	0	FALSE	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	NA	NA
